alarm_id,alarm_name,alarm_text,alarm_code,ce_on,ce_off
00146,,"_Response timeout, please confirm!",2,,
00147,,"_Response timeout, please confirm!",2,,
00148,,"_Response timeout, please confirm!",2,,
00149,,"Inbound MES query_Feedback signal status is abnormal, please confirm!",2,,
00150,,"Main line scan code_feedback signal status is abnormal, please confirm!",2,,
00151,,"_The feedback signal status is abnormal, please confirm!",2,,
00152,,"_The feedback signal status is abnormal, please confirm!",2,,
00153,,"_The feedback signal status is abnormal, please confirm!",2,,
00154,,"_The feedback signal status is abnormal, please confirm!",2,,
00155,,"_The feedback signal status is abnormal, please confirm!",2,,
00156,,"_The feedback signal status is abnormal, please confirm!",2,,
00157,,"_The feedback signal status is abnormal, please confirm!",2,,
00158,,"_The feedback signal status is abnormal, please confirm!",2,,
00159,,"_The feedback signal status is abnormal, please confirm!",2,,
00160,,"_The feedback signal status is abnormal, please confirm!",2,,
00161,,"_The feedback signal status is abnormal, please confirm!",2,,
00162,,"_The feedback signal status is abnormal, please confirm!",2,,
00163,,"_The feedback signal status is abnormal, please confirm!",2,,
00164,,"_The feedback signal status is abnormal, please confirm!",2,,
00165,,"3D Camera_Result NG, please confirm!",2,,
00166,,"_The result is NG, please confirm!",2,,
00167,,"_The result is NG, please confirm!",2,,
00168,,"_The result is NG, please confirm!",2,,
00169,,"_The result is NG, please confirm!",2,,
00170,,"_The result is NG, please confirm!",2,,
00171,,"_The result is NG, please confirm!",2,,
00172,,"_The result is NG, please confirm!",2,,
00173,,"_Sensor detection abnormality, please confirm!",2,,
00174,,"_Sensor detection abnormality, please confirm!",2,,
00175,,"_Sensor detection abnormality, please confirm!",2,,
00176,,"_Sensor detection abnormality, please confirm!",2,,
00177,,"_Sensor detection abnormality, please confirm!",2,,
00178,,"_Sensor detection abnormality, please confirm!",2,,
00179,,"_Sensor detection abnormality, please confirm!",2,,
00180,,"_Sensor detection abnormality, please confirm!",2,,
00181,,The following is customized,2,,
00182,,Main line tray feeding to the left side of the inspection mirror timeout,2,,
00183,,Main line tray feeding to the right side of the mirror inspection timeout,2,,
00184,,Main line feeding and discharging timeout,2,,
00187,,The main feeding line pallet enters the station timeout,2,,
00188,,The feeding module discharges the material timeout,2,,
00189,,Feeding module stacking over-height alarm,2,,
00192,,The microscopic inspection module leaves abnormally during the microscopic inspection process,2,,
00193,,The microscopic inspection module leaves abnormally during the release of qualified products in the microscopic inspection process,2,,
00194,,The microscopic inspection module leaves abnormally during the microscopic inspection process waiting for re-examination and release,2,,
00195,,The mirror inspection module leaves abnormally during the re-pushing process,2,,
00196,,Microscope inspection process Microscope inspection mode does not select alarm output,2,,
00197,,There is no tray in the re-inspection position during the microscopic inspection process,2,,
00199,,Discharging module discharging direction timeout alarm,2,,
00200,,The discharge module discharge position entry board timeout,2,,
00201,,The discharge module mirror inspection module leaves the alarm timeout,2,,
00202,,The material account of the material discharging module is inconsistent and timed out,2,,
00203,,The material cache of the material discharging module is inconsistent and timed out.,2,,
00204,,Discharging module discharging direction timeout alarm,2,,
00205,,The discharge module discharge position entry board timeout,2,,
00206,,The discharge module mirror inspection module leaves the alarm timeout,2,,
00207,,The material account of the material discharging module is inconsistent and timed out,2,,
00208,,The material cache of the material discharging module is inconsistent and timed out.,2,,
00209,,Over-height alarm for discharge module stacking,2,,
00228,,"#error-general ,64-191, 8 words",2,,
00301,,M201_Inlet flow line blocks cylinder 1 extension fault,2,,
00302,,M201_Inlet flow line blocking cylinder 1 retraction fault,2,,
00303,,M201_Inlet flow line blocking cylinder 1 extension is prohibited,2,,
00304,,M201_Inlet flow line blocking cylinder 1 retraction is prohibited,2,,
00305,,M201_Infeed flow line blocking cylinder 1 extension status is inconsistent,2,,
00306,,M201_Infeed flow line blocking cylinder 1 retraction status is inconsistent,2,,
00309,,M202_Inlet flow line lifting cylinder 1 extension failure,2,,
00310,,M202_Inlet flow line lifting cylinder 1 retraction failure,2,,
00311,,M202_Inlet flow line lifting cylinder 1 extension is prohibited,2,,
00312,,M202_Inlet flow line lifting cylinder 1 return is prohibited,2,,
00313,,M202_Infeed flow line lifting cylinder 1 extension status is inconsistent,2,,
00314,,M202_Infeed flow line lifting cylinder 1 retraction status is inconsistent,2,,
00317,,M203_Inlet flow line lifting cylinder 2 extension failure,2,,
00318,,M203_Inlet flow line lifting cylinder 2 retraction failure,2,,
00319,,M203_Inlet flow line lifting cylinder 2 extension is prohibited,2,,
00320,,M203_Inlet flow line lifting cylinder 2 retraction is prohibited,2,,
00321,,M203_Infeed flow line lifting cylinder 2 extension status is inconsistent,2,,
00322,,M203_Infeed flow line lifting cylinder 2 retraction status is inconsistent,2,,
00325,,M204_Inlet flow line side plug cylinder extension fault,2,,
00326,,M204_Inlet flow line side plug cylinder retraction failure,2,,
00327,,M204_ The cylinder on the side of the feed line is prohibited from extending,2,,
00328,,M204_Inlet flow line side plug cylinder return is prohibited,2,,
00329,,M204_Insert cylinder extension status on the side of the feed line is inconsistent,2,,
00330,,M204_The retraction status of the side plug cylinder of the feed flow line is inconsistent,2,,
00333,,M205_Feeding lifting reversing cylinder extension failure,2,,
00334,,M205_Feeding lifting reversing cylinder retraction failure,2,,
00335,,M205_ Feeding lifting reversing cylinder extension is prohibited,2,,
00336,,M205_ Retraction of the feed lifting and reversing cylinder is prohibited,2,,
00337,,M205_Inconsistent extension status of feed lifting and reversing cylinder,2,,
00338,,M205_The retraction status of the feed lifting and reversing cylinder is inconsistent,2,,
00341,,0 Extension failure,2,,
00342,,0 Retraction Failure,2,,
00343,,0 Reaching out is prohibited,2,,
00344,,0 returns prohibited,2,,
00345,,0 The extended state is inconsistent,2,,
00346,,0 Retraction status is inconsistent,2,,
00349,,M207_Exiting lifting and reversing cylinder extension failure,2,,
00350,,M207_Discharging lifting and reversing cylinder retraction failure,2,,
00351,,M207_Extension of discharge lifting and reversing cylinder is prohibited,2,,
00352,,M207_Retraction of discharge lifting reversing cylinder is prohibited,2,,
00353,,M207_The extension status of the discharge lifting and reversing cylinder is inconsistent,2,,
00354,,M207_The retraction status of the discharge lifting reversing cylinder is inconsistent,2,,
00357,,M208_Discharging flow line blocks cylinder 1 extension fault,2,,
00358,,M208_Discharging flow line blocking cylinder 1 retraction fault,2,,
00359,,M208_Discharging flow line blocking cylinder 1 extension is prohibited,2,,
00360,,M208_Discharging flow line blocks cylinder 1 return and is prohibited,2,,
00361,,M208_Discharging flow line blocking cylinder 1 extension status is inconsistent,2,,
00362,,M208_Discharging flow line blocking cylinder 1 retraction status is inconsistent,2,,
00365,,M209_Exit flow line lifting cylinder 1 extension failure,2,,
00366,,M209_Discharging flow line lifting cylinder 1 retraction failure,2,,
00367,,M209_Extension of discharge flow line lifting cylinder 1 is prohibited,2,,
00368,,M209_Discharging flow line lifting cylinder 1 retraction is prohibited,2,,
00369,,M209_The extension status of the discharge flow line lifting cylinder 1 is inconsistent,2,,
00370,,M209_The retraction status of the discharge flow line lifting cylinder 1 is inconsistent,2,,
00373,,M210_Exit flow line lifting cylinder 2 extension failure,2,,
00374,,M210_Discharging line lifting cylinder 2 retraction failure,2,,
00375,,M210_Extension of discharge flow line lifting cylinder 2 is prohibited,2,,
00376,,M210_Discharging line lifting cylinder 2 return is prohibited,2,,
00377,,M210_Discharging flow line lifting cylinder 2 extension status is inconsistent,2,,
00378,,M210_Discharging flow line lifting cylinder 2 retraction status is inconsistent,2,,
00381,,M211_Discharging line side plug cylinder extension failure,2,,
00382,,M211_Discharging line side plug cylinder retraction failure,2,,
00383,,M211_Extension of the cylinder on the side of the discharge line is prohibited,2,,
00384,,M211_Discharging flow line side plug cylinder retraction is prohibited,2,,
00385,,M211_Discharging flow line side plug cylinder extension status is inconsistent,2,,
00386,,M211_Discharging flow line side plug cylinder retraction status is inconsistent,2,,
00389,,M220_Connection feed line lifting cylinder extension failure,2,,
00390,,M220_Connection feed line lifting cylinder retraction failure,2,,
00391,,M220_Connecting the feed flow line lifting cylinder extension is prohibited,2,,
00392,,M220_Connecting the feed flow line lift cylinder return is prohibited,2,,
00393,,M220_Connecting feed flow line lifting cylinder extension status is inconsistent,2,,
00394,,M220_The retraction status of the lifting cylinder of the feed flow line is inconsistent,2,,
00397,,M221_Connecting the feed flow line blocks the cylinder from extending,2,,
00398,,M221_Connecting feed line blocks cylinder retraction failure,2,,
00399,,M221_Connecting the feed flow line blocks the cylinder from extending and is prohibited,2,,
00400,,M221_Connecting the feed flow line to prevent the cylinder from retracting is prohibited,2,,
00401,,M221_Connecting the feed flow line to block the cylinder extension status is inconsistent,2,,
00402,,M221_Connecting feed flow line blocking cylinder retraction status is inconsistent,2,,
00405,,M222_Connection to main flow line blocks cylinder 1 extension fault,2,,
00406,,M222_Connection main flow line blocking cylinder 1 retraction fault,2,,
00407,,M222_Connecting the main flow line blocks the cylinder 1 from extending and is prohibited,2,,
00408,,M222_Connection to main flow line blocks cylinder 1 return and is prohibited,2,,
00409,,M222_Connecting the main flow line blocking cylinder 1 extension status is inconsistent,2,,
00410,,M222_Connecting main flow line blocking cylinder 1 retraction status is inconsistent,2,,
00413,,M224_Connection to main flow line blocks cylinder 2 extension fault,2,,
00414,,M224_Connection main line blocking cylinder 2 retraction fault,2,,
00415,,M224_Connection to main flow line blocks cylinder 2 extension and is prohibited,2,,
00416,,M224_Connection main line blocking cylinder 2 retraction is prohibited,2,,
00417,,M224_Connecting the main flow line blocking cylinder 2 extension status is inconsistent,2,,
00418,,M224_Connection main flow line blocking cylinder 2 retraction status is inconsistent,2,,
00421,,M223_Connection main flow line reversing 1 lifting cylinder 1 extension fault,2,,
00422,,M223_Connection main line reversing 1 lifting cylinder 1 retraction fault,2,,
00423,,M223_Connecting the main flow line reversing 1 lifting cylinder 1 extension is prohibited,2,,
00424,,M223_Connection main flow line reversing 1 lifting cylinder 1 return is prohibited,2,,
00425,,M223_Connecting main flow line reversing 1 lifting cylinder 1 extension status is inconsistent,2,,
00426,,M223_Connecting main flow line reversing 1 lifting cylinder 1 retraction status is inconsistent,2,,
00429,,M225_Connection main line reversing 2 lifting cylinder 2 extension fault,2,,
00430,,M225_Connection main line reversing 2 lifting cylinder 2 retraction failure,2,,
00431,,M225_Connecting the main flow line reversing 2 lifting cylinder 2 extension is prohibited,2,,
00432,,M225_Connection main line reversing 2 lifting cylinder 2 retraction is prohibited,2,,
00433,,M225_Connecting the main flow line reversing 2 lifting cylinder 2 extension status is inconsistent,2,,
00434,,M225_Connecting main flow line reversing 2 lifting cylinder 2 retraction status is inconsistent,2,,
00437,,M226_Connection discharge line lifting cylinder extension failure,2,,
00438,,M226_Connection discharge line lifting cylinder retraction failure,2,,
00439,,M226_The lifting cylinder of the discharge line is prohibited from extending,2,,
00440,,M226_Return of lifting cylinder in discharging line is prohibited,2,,
00441,,M226_The extension status of the lifting cylinder of the discharging flow line is inconsistent,2,,
00442,,M226_The retraction status of the lifting cylinder of the material discharging line is inconsistent,2,,
00445,,M227_Connecting the discharge line blocks the cylinder from extending,2,,
00446,,M227_Connection discharge line blocks cylinder retraction failure,2,,
00447,,M227_Connecting the discharge flow line blocks the cylinder from extending and is prohibited,2,,
00448,,M227_Connecting the discharge flow line to prevent the cylinder from retracting is prohibited,2,,
00449,,M227_Connecting the discharge flow line blocks the cylinder extension status inconsistent,2,,
00450,,M227_Connecting the discharge flow line to block the cylinder retraction status is inconsistent,2,,
00453,,M228_Connection main flow line side blocking cylinder 1 extension fault,2,,
00454,,M228_Connection main flow line side blocking cylinder 1 retraction failure,2,,
00455,,M228_Connection main flow line side blocking cylinder 1 extension is prohibited,2,,
00456,,M228_Connection main flow line side blocking cylinder 1 return is prohibited,2,,
00457,,M228_Connection main flow line side blocking cylinder 1 extension status is inconsistent,2,,
00458,,M228_Connection main flow line side blocking cylinder 1 retraction status is inconsistent,2,,
00461,,M229_Connection main flow line side blocking cylinder 2 extension fault,2,,
00462,,M229_Connection main line side blocking cylinder 2 retraction failure,2,,
00463,,M229_Connection main flow line side blocking cylinder 2 extension is prohibited,2,,
00464,,M229_Connection main flow line side blocking cylinder 2 retraction is prohibited,2,,
00465,,M229_Connection main flow line side blocking cylinder 2 extension status is inconsistent,2,,
00466,,M229_ The retraction status of the blocking cylinder 2 on the main flow line side is inconsistent,2,,
00469,,0 Extension failure,2,,
00470,,0 Retraction Failure,2,,
00471,,0 Reaching out is prohibited,2,,
00472,,0 returns prohibited,2,,
00473,,0 The extended state is inconsistent,2,,
00474,,0 Retraction status is inconsistent,2,,
00477,,0 Extension failure,2,,
00478,,0 Retraction Failure,2,,
00479,,0 Reaching out is prohibited,2,,
00480,,0 Retraction is prohibited,2,,
00481,,0 The extended state is inconsistent,2,,
00482,,0 Retraction status is inconsistent,2,,
00485,,0 Extension failure,2,,
00486,,0 Retraction Failure,2,,
00487,,0 Reaching out is prohibited,2,,
00488,,0 returns prohibited,2,,
00489,,0 The extended state is inconsistent,2,,
00490,,0 Retraction status is inconsistent,2,,
00493,,K001_Ion wind extension failure,2,,
00494,,K001_Ion wind retraction failure,2,,
00495,,K001_Ion wind extension is prohibited,2,,
00496,,K001_Ion wind retraction is prohibited,2,,
00497,,K001_Ion wind extension status is inconsistent,2,,
00498,,K001_Ion wind retraction status is inconsistent,2,,
00501,,M411_Infeed line speed regulating motor extension fault,2,,
00502,,M411_Infeed line speed regulating motor retraction failure,2,,
00503,,M411_Infeed line speed regulating motor extension is prohibited,2,,
00504,,M411_Infeed line speed regulating motor return is prohibited,2,,
00505,,M411_Infeed line speed regulating motor extension status is inconsistent,2,,
00506,,M411_The retraction status of the speed regulating motor of the feeding flow line is inconsistent,2,,
00509,,M412_Feeding lifting and reversing stepper motor extension fault,2,,
00510,,M412_Feeding lifting and reversing stepper motor retraction fault,2,,
00511,,M412_Feeding lifting and reversing stepper motor extension is prohibited,2,,
00512,,M412_ Retraction of the feeding lifting and reversing stepper motor is prohibited,2,,
00513,,M412_The extension status of the feeding lifting and reversing stepper motor is inconsistent,2,,
00514,,M412_The retraction status of the feeding lifting and reversing stepper motor is inconsistent,2,,
00517,,M413_Outfeed lifting and reversing stepper motor extension fault,2,,
00518,,M413_Discharging lifting and reversing stepper motor retraction fault,2,,
00519,,M413_Extension of the discharge lifting and reversing stepper motor is prohibited,2,,
00520,,M413_Discharging lifting and reversing stepper motor return is prohibited,2,,
00521,,M413_The extension status of the discharge lifting and reversing stepper motor is inconsistent,2,,
00522,,M413_The retraction status of the discharge lifting and reversing stepper motor is inconsistent,2,,
00525,,M414_Exit flow line speed regulating motor extension fault,2,,
00526,,M414_Discharging line speed regulating motor retraction failure,2,,
00527,,M414_Extension of the discharge flow line speed regulating motor is prohibited,2,,
00528,,M414_Discharging flow line speed regulating motor retraction is prohibited,2,,
00529,,M414_Discharging flow line speed regulating motor extension status is inconsistent,2,,
00530,,M414_The retraction status of the discharge flow line speed regulating motor is inconsistent,2,,
00533,,M415_Connection feed line stepper motor extension fault,2,,
00534,,M415_Connection feed line stepper motor retraction failure,2,,
00535,,M415_ The stepper motor extension of the feed line is prohibited,2,,
00536,,M415_ The stepper motor return of the feed line is prohibited,2,,
00537,,M415_ The extension status of the stepper motor in the feed line is inconsistent,2,,
00538,,M415_The retraction status of the stepper motor in the feed line is inconsistent,2,,
00541,,M416_ Main line speed control motor extension failure,2,,
00542,,M416_Connection main line speed regulating motor retraction failure,2,,
00543,,M416_The extension of the speed regulating motor of the main line is prohibited,2,,
00544,,M416_The speed control motor of the main line is prohibited from retracting,2,,
00545,,M416_The extension status of the main line speed control motor is inconsistent,2,,
00546,,M416_The retraction status of the speed regulating motor of the main line is inconsistent,2,,
00549,,M417_Connection main line reversing 1 stepper motor extension fault,2,,
00550,,M417_Connection main line reversing 1 stepper motor retraction fault,2,,
00551,,M417_Connecting the main line commutation 1 stepper motor extension is prohibited,2,,
00552,,M417_Connecting the main line commutation 1 stepper motor return is prohibited,2,,
00553,,M417_Connecting the main line reversing 1 stepper motor extension status is inconsistent,2,,
00554,,M417_Connecting the main line reversing 1 stepper motor retraction status is inconsistent,2,,
00557,,M418_Connection main line reversing 2 stepper motor extension fault,2,,
00558,,M418_Connection main line reversing 2 stepper motor retraction failure,2,,
00559,,M418_Connecting the main line commutation 2 stepper motor extension is prohibited,2,,
00560,,M418_Connecting the main line reversing 2 stepper motor retraction is prohibited,2,,
00561,,M418_Connecting the main line reversing 2 stepper motor extension status is inconsistent,2,,
00562,,M418_Connecting the main line reversing 2 stepper motor retraction status is inconsistent,2,,
00565,,M419_ Stepper motor extension failure in the discharging line,2,,
00566,,M419_ Stepper motor retraction failure in the connection discharge line,2,,
00567,,M419_ The stepper motor extension of the discharge line is prohibited,2,,
00568,,M419_The stepper motor return of the material discharging line is prohibited,2,,
00569,,M419_ The extension status of the stepper motor in the material discharging line is inconsistent,2,,
00570,,M419_The retraction status of the stepper motor in the material discharging line is inconsistent,2,,
00573,,Reserve 35 extension fault,2,,
00574,,Reserve 35 retract failure,2,,
00575,,Reserve 35 extension is prohibited,2,,
00576,,Reserve 35 retraction is prohibited,2,,
00577,,Reserve 35 extension status is inconsistent,2,,
00578,,Reserve 35 retracted status inconsistent,2,,
00581,,Reserve 36 extension fault,2,,
00582,,Reserve 36 retract fault,2,,
00583,,Reserved 36 extension is prohibited,2,,
00584,,Reserved 36 Return is prohibited,2,,
00585,,Reserved 36 extension status is inconsistent,2,,
00586,,Reserve 36 retracted status inconsistent,2,,
00589,,Reserve 37 extension fault,2,,
00590,,Reserve 37 retract fault,2,,
00591,,Reserved 37 extension is prohibited,2,,
00592,,Reserve 37 Retraction is prohibited,2,,
00593,,Reserved 37 extension status is inconsistent,2,,
00594,,Reserve 37 retracted status inconsistent,2,,
00597,,Reserve 38 extension fault,2,,
00598,,Reserve 38 retract fault,2,,
00599,,Reserved 38 extension is prohibited,2,,
00600,,Reserved 38 return prohibited,2,,
00601,,Reserved 38 extension status is inconsistent,2,,
00602,,Reserve 38 retracted status inconsistent,2,,
00605,,Reserve 39 extension fault,2,,
00606,,Reserve 39 retract fault,2,,
00607,,Reserved 39 extension is prohibited,2,,
00608,,Reserve 39 retraction is prohibited,2,,
00609,,Reserved 39 extension status is inconsistent,2,,
00610,,Reserve 39 retracted status inconsistent,2,,
00613,,Reserve 40 extension fault,2,,
00614,,Reserve 40 retract failure,2,,
00615,,Reserve 40 extension is prohibited,2,,
00616,,Reserve 40 return is prohibited,2,,
00617,,Reserved 40 extension status is inconsistent,2,,
00618,,Reserve 40 retracted status inconsistent,2,,
00621,,Reserve 41 extension fault,2,,
00622,,Reserve 41 retract fault,2,,
00623,,Reserved 41 extension is prohibited,2,,
00624,,Reserve 41 Retraction is prohibited,2,,
00625,,Reserved 41 extension status is inconsistent,2,,
00626,,Reserve 41 retracted status inconsistent,2,,
00629,,Reserve 42 extension fault,2,,
00630,,Reserve 42 retract fault,2,,
00631,,Reserved 42 extension is prohibited,2,,
00632,,Reserved 42 Return prohibited,2,,
00633,,Reserved 42 extension status is inconsistent,2,,
00634,,Reserve 42 retracted status inconsistent,2,,
00637,,Reserve 43 extension fault,2,,
00638,,Reserve 43 retract failure,2,,
00639,,Reserved 43 extension is prohibited,2,,
00640,,Reserve 43 Retraction is prohibited,2,,
00641,,Reserved 43 extension status is inconsistent,2,,
00642,,Reserve 43 retracted status inconsistent,2,,
00645,,Reserve 44 extension fault,2,,
00646,,Reserve 44 retract fault,2,,
00647,,Reserved 44 extension is prohibited,2,,
00648,,Reserved 44 Return forbidden,2,,
00649,,Reserved 44 extension status is inconsistent,2,,
00650,,Reserve 44 retracted status inconsistent,2,,
00653,,Reserve 45 extension fault,2,,
00654,,Reserve 45 retract failure,2,,
00655,,Reserve 45 extension is prohibited,2,,
00656,,Reserve 45 Retraction is prohibited,2,,
00657,,Reserved 45 extension status is inconsistent,2,,
00658,,Reserve 45 retracted status inconsistent,2,,
00661,,Reserve 46 extension fault,2,,
00662,,Reserve 46 retract failure,2,,
00663,,Reserved 46 extension is prohibited,2,,
00664,,Reserved 46 Return is prohibited,2,,
00665,,Reserved 46 extension status is inconsistent,2,,
00666,,Reserve 46 retracted status inconsistent,2,,
00669,,Reserve 47 extension fault,2,,
00670,,Reserve 47 retract failure,2,,
00671,,Reserved 47 extension is prohibited,2,,
00672,,Reserve 47 Retraction is prohibited,2,,
00673,,Reserved 47 extension status is inconsistent,2,,
00674,,Reserve 47 retracted status inconsistent,2,,
00677,,Reserve 48 extension fault,2,,
00678,,Reserve 48 retract fault,2,,
00679,,Reserved 48 extension is prohibited,2,,
00680,,Reserved 48 return is prohibited,2,,
00681,,Reserved 48 extension status is inconsistent,2,,
00682,,Reserve 48 retracted status inconsistent,2,,
00685,,Reserve 49 extension fault,2,,
00686,,Reserve 49 retract fault,2,,
00687,,Reserved 49 extension is prohibited,2,,
00688,,Reserve 49 retraction is prohibited,2,,
00689,,Reserved 49 extension status is inconsistent,2,,
00690,,Reserve 49 retracted status inconsistent,2,,
00693,,Reserve 50 extension fault,2,,
00694,,Reserve 50 retract failure,2,,
00695,,Reserve 50 stretch is prohibited,2,,
00696,,Reserve 50 return is prohibited,2,,
00697,,Reserve 50 extension status is inconsistent,2,,
00698,,Reserve 50 retracted status is inconsistent,2,,
01001,,Reserved 1 Servo error,2,,
01002,,Reserved 1 Forward overtravel,2,,
01003,,Reserved 1 Reverse overtravel,2,,
01004,,Reserved 1 Movement conditions are not met,2,,
01005,,Reserved 1 Movement timeout,2,,
01006,,Reserved 1 Read and write parameter error,2,,
01007,,Reserved 1 Abnormal position,2,,
01009,,Reserved 2 Servo error,2,,
01010,,Reserved 2 Forward overtravel,2,,
01011,,Reserved 2 Reverse overtravel,2,,
01012,,Reserved 2 Movement conditions are not met,2,,
01013,,Reserved 2 Movement timeout,2,,
01014,,Reserved 2 Read and write parameter error,2,,
01015,,Reserved 2 Abnormal position,2,,
01017,,Reserved 3 Servo error,2,,
01018,,Reserved 3 Forward overtravel,2,,
01019,,Reserved 3 Reverse overtravel,2,,
01020,,Reserved 3 Movement conditions are not met,2,,
01021,,Reserve 3 Movement timeout,2,,
01022,,Reserved 3 Read and write parameter error,2,,
01023,,Reserved 3 Abnormal position,2,,
01025,,Reserved 4 Servo error,2,,
01026,,Reserved 4 Forward overtravel,2,,
01027,,Reserved 4 Reverse overtravel,2,,
01028,,Reserved 4 Movement conditions are not met,2,,
01029,,Reserved 4 Movement timeout,2,,
01030,,Reserved 4 Read and write parameter error,2,,
01031,,Reserved 4 Abnormal position,2,,
