alarm_id,alarm_name,alarm_text,alarm_code,ce_on,ce_off
00142,,"Download camera to take photo_Response timeout, please confirm!",2,,
00143,,"Height test sensor_response timeout, please confirm!",2,,
00144,,"Take a photo on the camera clip_Response timeout, please confirm!",2,,
00145,,"_Response timeout, please confirm!",2,,
00146,,"_Response timeout, please confirm!",2,,
00147,,"Scan the QR code when feeding into the material frame_Response timeout, please confirm!",2,,
00148,,"Gantry transport barcode scanner_Response timeout, please confirm!",2,,
00149,,"MES information upload STN1_feedback signal status is abnormal, please confirm!",2,,
00150,,"MES information upload STN2_feedback signal status is abnormal, please confirm!",2,,
00151,,"MES information query_Feedback signal status is abnormal, please confirm!",2,,
00152,,"Take a photo with the camera clip_The feedback signal status is abnormal, please confirm!",2,,
00153,,"The camera takes a photo and the feedback signal status is abnormal, please confirm!",2,,
00154,,"Upper camera guides taking photos 1A_Feedback signal status is abnormal, please confirm!",2,,
00156,,"Upper camera guides taking photos 1B_Feedback signal status is abnormal, please confirm!",2,,
00157,,"_The feedback signal status is abnormal, please confirm!",2,,
00158,,"The camera takes a photo and the feedback signal status is abnormal, please confirm!",2,,
00159,,"Height test sensor_feedback signal status is abnormal, please confirm!",2,,
00160,,"Take a photo with the camera clip_The feedback signal status is abnormal, please confirm!",2,,
00161,,"_The feedback signal status is abnormal, please confirm!",2,,
00162,,"_The feedback signal status is abnormal, please confirm!",2,,
00163,,"_The feedback signal status is abnormal, please confirm!",2,,
00164,,"_The feedback signal status is abnormal, please confirm!",2,,
00167,,"_The result is NG, please confirm!",2,,
00168,,"_The result is NG, please confirm!",2,,
00169,,"_The result is NG, please confirm!",2,,
00170,,"_The result is NG, please confirm!",2,,
00171,,"_The result is NG, please confirm!",2,,
00172,,"_The result is NG, please confirm!",2,,
00173,,"_Sensor detection abnormality, please confirm!",2,,
00174,,"_Sensor detection abnormality, please confirm!",2,,
00175,,"_Sensor detection abnormality, please confirm!",2,,
00176,,"_Sensor detection abnormality, please confirm!",2,,
00177,,"_Sensor detection abnormality, please confirm!",2,,
00178,,"_Sensor detection abnormality, please confirm!",2,,
00179,,"_Sensor detection abnormality, please confirm!",2,,
00180,,"_Sensor detection abnormality, please confirm!",2,,
00181,,The following is customized,2,,
00183,,AMB magazine scan code part number & work order does not match,2,,
00184,,The material number and work order do not match when scanning the material code in the material frame,2,,
00185,,Abnormal material jam in the clamping and pushing module when taking out the pallet,2,,
00186,,"Triggering height measurement failed, no feedback received",2,,
00187,,Work order switching automatically switches the work order abnormally,2,,
00188,,The height measurement value of the height measurement module is abnormal,2,,
00189,,The paper removal module does not detect the paper when removing the paper.,2,,
00190,,No separator paper is detected when the material frame is feeding and taking separator paper,2,,
00191,,There is abnormal material at the inlet of the lower streamline of the elevator,2,,
00192,,Handling gantry suction cup vacuum alarm,2,,
00193,,NG area full material alarm,2,,
00194,,MGZ material inner tray is not taken out,2,,
00195,,The camera failed to take a photo.,2,,
00196,,The camera fails to take photos.,2,,
00197,,Failed to take photos of products with camera,2,,
00198,,AMB folder work task request exception,2,,
00199,,Vacuum alarm after gantry suction cup takes the product,2,,
00200,,The camera failed to take a photo.,2,,
00201,,The camera fails to take photos.,2,,
00203,,Failed to take photos of products with camera,2,,
00204,,Work task request exception,2,,
00205,,Pallet work platform STN1 in-position signal is abnormal,2,,
00206,,The STN2 in-position signal of the pallet work platform is abnormal,2,,
00208,,Vacuum alarm after gantry suction cup takes the product,2,,
00209,,Abnormal vacuum when removing the separator paper,2,,
00210,,The pallet reaches the buffer station timeout.,2,,
00212,,Abnormal AMB pressure on Z1 axis,2,,
00228,,"#error-general ,64-191, 8 words",2,,
00301,,M201_Material frame feed flow line feed blocking cylinder extension fault,2,,
00302,,M201_Material frame feed flow line feed blocking cylinder retraction failure,2,,
00303,,M201_Material frame feed flow line feed blocking cylinder extension is prohibited,2,,
00304,,M201_The material frame feed flow line feed blocking cylinder retraction is prohibited,2,,
00305,,M201_Inconsistent extension status of the material frame feed flow line feed blocking cylinder,2,,
00306,,M201_The retraction status of the material frame feed flow line feed blocking cylinder is inconsistent,2,,
00309,,M202_Material frame feed flow line blocks cylinder 1 extension fault,2,,
00310,,M202_Material frame feed flow line blocks cylinder 1 retraction failure,2,,
00311,,M202_Material frame feed flow line blocks cylinder 1 extension and is prohibited,2,,
00312,,M202_Material frame feed flow line blocks cylinder 1 return and is prohibited,2,,
00313,,M202_Material frame feed flow line blocking cylinder 1 extension status is inconsistent,2,,
00314,,M202_ The retraction status of the material frame feed flow line blocking cylinder 1 is inconsistent,2,,
00317,,M203_Material frame feed streamline lifting cylinder 1 extension failure,2,,
00318,,M203_Material frame feed streamline lifting cylinder 1 retraction failure,2,,
00319,,M203_Material frame feed streamline lifting cylinder 1 extension is prohibited,2,,
00320,,M203_ Retraction of the material frame feed flow line lifting cylinder 1 is prohibited,2,,
00321,,M203_ The extension status of the lifting cylinder 1 of the material frame feed flow line is inconsistent,2,,
00322,,M203_The retraction status of the material frame feed flow line lifting cylinder 1 is inconsistent,2,,
00325,,M204_Material frame feed flow line blocks cylinder 2 extension fault,2,,
00326,,M204_Material frame feed flow line blocks cylinder 2 retraction failure,2,,
00327,,M204_Material frame feed flow line blocks cylinder 2 extension and is prohibited,2,,
00328,,M204_Material frame feed flow line blocks cylinder 2 return and is prohibited,2,,
00329,,M204_Material frame feed flow line blocking cylinder 2 extension status is inconsistent,2,,
00330,,M204_ The retraction status of the material frame feed flow line blocking cylinder 2 is inconsistent,2,,
00333,,M205_Material frame feed streamline lifting cylinder 2 extension failure,2,,
00334,,M205_Material frame feed streamline lifting cylinder 2 retraction failure,2,,
00335,,M205_Material frame feed streamline lifting cylinder 2 extension is prohibited,2,,
00336,,M205_ Retraction of the material frame feed flow line lifting cylinder 2 is prohibited,2,,
00337,,M205_The extension status of the lifting cylinder 2 of the material frame feed streamline is inconsistent,2,,
00338,,M205_The retraction status of the lifting cylinder 2 of the material frame feed streamline is inconsistent,2,,
00341,,M206_Lifting cylinder extension failure of lower streamline lifting position of hoist,2,,
00342,,M206_Lifting cylinder retraction failure of lower streamline lifting and positioning cylinder of hoist,2,,
00343,,M206_Lifting cylinder extension is prohibited,2,,
00344,,M206_The return of the lower streamline lifting and positioning cylinder of the hoist is prohibited,2,,
00345,,M206_The extension status of the lower streamline lifting and positioning cylinder of the hoist is inconsistent,2,,
00346,,M206_The retraction status of the lower streamline lifting and positioning cylinder of the hoist is inconsistent,2,,
00349,,M207_Lifting machine lower streamline MGZ open cylinder extension failure,2,,
00350,,M207_Lift lower streamline MGZ open cylinder retraction failure,2,,
00351,,M207_Lifting machine lower streamline MGZ open cylinder extension is prohibited,2,,
00352,,M207_Lifting machine lower streamline MGZ open cylinder retraction is prohibited,2,,
00353,,M207_Lifting machine lower streamline MGZ open cylinder extension status inconsistent,2,,
00354,,M207_Lift lower streamline MGZ open cylinder retracted status inconsistent,2,,
00357,,M208_ Material frame discharge flow line blocks cylinder 1 extension fault,2,,
00358,,M208_ Material frame discharge flow line blocks cylinder 1 retraction failure,2,,
00359,,M208_ Material frame discharge flow line blocks cylinder 1 from extending and is prohibited,2,,
00360,,M208_ Material frame discharge flow line blocks cylinder 1 return and is prohibited,2,,
00361,,M208_ Material frame discharge flow line blocks cylinder 1 extension status inconsistent,2,,
00362,,M208_The material frame discharge flow line blocks the cylinder 1 retraction status inconsistent,2,,
00365,,M209_Material frame discharge flow line lifting cylinder 1 extension failure,2,,
00366,,M209_ Material frame discharge flow line lifting cylinder 1 retraction failure,2,,
00367,,M209_ Material frame discharge flow line lifting cylinder 1 extension is prohibited,2,,
00368,,M209_ Retraction of the material frame discharge flow line lifting cylinder 1 is prohibited,2,,
00369,,M209_The extension status of the lifting cylinder 1 of the material frame discharge flow line is inconsistent,2,,
00370,,M209_The retraction status of the lifting cylinder 1 of the material frame discharge flow line is inconsistent,2,,
00373,,M210_ Material frame discharge flow line blocks cylinder 2 extension fault,2,,
00374,,M210_ Material frame discharge flow line blocks cylinder 2 retraction failure,2,,
00375,,M210_ Material frame discharge flow line blocks cylinder 2 from extending and is prohibited,2,,
00376,,M210_ Material frame discharge flow line blocks cylinder 2 return and is prohibited,2,,
00377,,M210_ Material frame discharge flow line blocks cylinder 2 extension status inconsistent,2,,
00378,,M210_The retraction status of the material frame discharge flow line blocking cylinder 2 is inconsistent,2,,
00381,,M211_Material frame discharge flow line lifting cylinder 2 extension failure,2,,
00382,,M211_ Material frame discharge flow line lifting cylinder 2 retraction failure,2,,
00383,,M211_Extension of lifting cylinder 2 of material frame discharge flow line is prohibited,2,,
00384,,M211_ Retraction of the lifting cylinder 2 of the material frame discharge flow line is prohibited,2,,
00385,,M211_The extension status of the lifting cylinder 2 of the material frame discharge flow line is inconsistent,2,,
00386,,M211_The retraction status of the lifting cylinder 2 of the material frame discharge flow line is inconsistent,2,,
00389,,M212_Pressing pallet clamping claw cylinder extension failure,2,,
00390,,M212_Pressing tray gripper cylinder retraction failure,2,,
00391,,M212_Push-Pull Pallet Claw Cylinder Extension Prohibited,2,,
00392,,M212_Push-Pull Pallet Gripper Cylinder Return is Prohibited,2,,
00393,,M212_Push-Pull Pallet Claw Cylinder Extension Status Inconsistent,2,,
00394,,M212_Pressing the pallet gripper cylinder retraction status is inconsistent,2,,
00397,,M213_Pinch and push tray lifting cylinder extension failure,2,,
00398,,M213_Pinch and push tray lifting cylinder retraction failure,2,,
00399,,M213_Push-pull tray lifting cylinder extension is prohibited,2,,
00400,,M213_Push-pull tray lifting cylinder retraction is prohibited,2,,
00401,,M213_Pinch and push tray lifting cylinder extension status is inconsistent,2,,
00402,,M213_Pinch and push tray lifting cylinder retraction status is inconsistent,2,,
00405,,M214_Tray feeding flow line closing block cylinder extension failure,2,,
00406,,M214_Tray feeding flow line closing block cylinder retraction failure,2,,
00407,,M214_Pallet feeding flow line closing block cylinder extension is prohibited,2,,
00408,,M214_Tray feeding flow line closing block cylinder return is prohibited,2,,
00409,,M214_The closing and blocking cylinder extension status of the tray feeding flow line is inconsistent,2,,
00410,,M214_The closing and blocking cylinder retraction status of the tray feeding flow line is inconsistent,2,,
00413,,M215_Tray feed flow line buffer blocking cylinder extension failure,2,,
00414,,M215_Tray feed flow line buffer blocking cylinder retraction failure,2,,
00415,,M215_Pallet feed flow line buffer blocking cylinder extension is prohibited,2,,
00416,,M215_Tray feed flow line buffer blocking cylinder retraction is prohibited,2,,
00417,,M215_Tray feed flow line buffer blocking cylinder extension status is inconsistent,2,,
00418,,M215_Tray feed flow line buffer blocking cylinder retraction status inconsistent,2,,
00421,,M216_Tray feed streamline cache lifting cylinder extension failure,2,,
00422,,M216_Tray feed streamline cache lifting cylinder retraction failure,2,,
00423,,M216_Pallet feed streamline buffer lifting cylinder extension is prohibited,2,,
00424,,M216_Tray feed flow line cache lifting cylinder return is prohibited,2,,
00425,,M216_Tray feed streamline cache lifting cylinder extension status is inconsistent,2,,
00426,,M216_Tray feed streamline cache lifting cylinder retraction status is inconsistent,2,,
00429,,M217_Tray feed flow line work position 1 blocking cylinder extension fault,2,,
00430,,M217_Tray feed flow line work position 1 blocking cylinder retraction fault,2,,
00431,,M217_Pallet feed flow line work position 1 blocking cylinder extension is prohibited,2,,
00432,,M217_Pallet feed flow line work position 1 blocking cylinder retraction is prohibited,2,,
00433,,M217_Tray feed flow line work position 1 blocking cylinder extension status is inconsistent,2,,
00434,,M217_Tray feed flow line work position 1 blocking cylinder retraction status inconsistent,2,,
00437,,M218_Tray feed flow line working position 2 blocking cylinder extension fault,2,,
00438,,M218_Tray feed flow line work position 2 blocking cylinder retraction failure,2,,
00439,,M218_Pallet feed flow line work position 2 blocking cylinder extension is prohibited,2,,
00440,,M218_Pallet feed flow line work position 2 blocking cylinder return is prohibited,2,,
00441,,M218_Tray feed flow line work position 2 blocking cylinder extension status is inconsistent,2,,
00442,,M218_Tray feed flow line work position 2 blocking cylinder retraction status is inconsistent,2,,
00445,,M219_Tray feed flow line discharge blocking cylinder extension failure,2,,
00446,,M219_Tray feed flow line discharge blocking cylinder retraction failure,2,,
00447,,M219_Pallet feed flow line discharge blocking cylinder extension is prohibited,2,,
00448,,M219_Tray feed flow line discharge blocking cylinder retraction is prohibited,2,,
00449,,M219_Tray feeding flow line discharge blocking cylinder extension status is inconsistent,2,,
00450,,M219_Tray feed flow line discharge blocking cylinder retraction status is inconsistent,2,,
00453,,M220_Tray feeding streamline discharge lifting cylinder extension failure,2,,
00454,,M220_Tray feeding streamline discharge lifting cylinder retraction failure,2,,
00455,,M220_Pallet feeding flow line discharge lifting cylinder extension is prohibited,2,,
00456,,M220_Tray feeding flow line discharge lifting cylinder return is prohibited,2,,
00457,,M220_Tray feeding flow line discharge lifting cylinder extension status is inconsistent,2,,
00458,,M220_Tray feed flow line discharge lifting cylinder retraction status is inconsistent,2,,
00461,,M221_Tray work position 1 lifting cylinder extension failure,2,,
00462,,M221_Tray work position 1 lifting cylinder retraction failure,2,,
00463,,M221_Pallet work position 1 lifting cylinder extension is prohibited,2,,
00464,,M221_Pallet work position 1 lifting cylinder retraction is prohibited,2,,
00465,,M221_Pallet workstation 1 lifting cylinder extension status is inconsistent,2,,
00466,,M221_Tray workstation 1 lifting cylinder retraction status is inconsistent,2,,
00469,,M222_ Pallet work station 1 side clamp cylinder extension failure,2,,
00470,,M222_Tray work station 1 side clamp cylinder retraction failure,2,,
00471,,M222_Pallet work station 1 side clamp cylinder extension is prohibited,2,,
00472,,M222_Pallet workstation 1 side clamp cylinder return is prohibited,2,,
00473,,M222_ Pallet workstation 1 side clamp cylinder extension status is inconsistent,2,,
00474,,M222_Tray workstation 1 side clamp cylinder retraction status is inconsistent,2,,
00477,,M223_Tray work position 2 lifting cylinder extension failure,2,,
00478,,M223_Tray work position 2 lifting cylinder retraction failure,2,,
00479,,M223_Pallet work position 2 lifting cylinder extension is prohibited,2,,
00480,,M223_Pallet work position 2 lifting cylinder retraction is prohibited,2,,
00481,,M223_Pallet workstation 2 lifting cylinder extension status is inconsistent,2,,
00482,,M223_Tray workstation 2 lifting cylinder retraction status is inconsistent,2,,
00485,,M224_Pallet workstation 2 side clamp cylinder extension failure,2,,
00486,,M224_Tray workstation 2 side clamp cylinder retraction failure,2,,
00487,,M224_Pallet workstation 2 side clamp cylinder extension is prohibited,2,,
00488,,M224_Pallet workstation 2 side clamp cylinder return is prohibited,2,,
00489,,M224_The extension status of the two side clamp cylinders of the pallet working position is inconsistent,2,,
00490,,M224_The retraction status of the 2 side clamp cylinders of the pallet working position is inconsistent,2,,
00493,,M225_Magazine 1 traverse cylinder extension failure,2,,
00494,,M225_Magazine 1 traverse cylinder retraction failure,2,,
00495,,M225_Magazine 1 traverse cylinder extension is prohibited,2,,
00496,,M225_Magazine 1 traverse cylinder retraction is disabled,2,,
00497,,M225_Magazine 1 traverse cylinder extension status is inconsistent,2,,
00498,,M225_Magazine 1 traverse cylinder retraction status inconsistent,2,,
00501,,M226_Magazine 2 traverse cylinder extension failure,2,,
00502,,M226_Magazine 2 traverse cylinder retraction failure,2,,
00503,,M226_Magazine 2 traverse cylinder extension is prohibited,2,,
00504,,M226_Magazine 2 traverse cylinder return is disabled,2,,
00505,,M226_Clip 2 traverse cylinder extension status inconsistent,2,,
00506,,M226_Magazine 2 traverse cylinder retraction status inconsistent,2,,
00509,,M227_Magazine 3 traverse cylinder extension failure,2,,
00510,,M227_Magazine 3 traverse cylinder retraction failure,2,,
00511,,M227_Magazine 3 traverse cylinder extension is prohibited,2,,
00512,,M227_Magazine 3 traverse cylinder retraction is disabled,2,,
00513,,M227_Clip 3 traverse cylinder extension status is inconsistent,2,,
00514,,M227_Magazine 3 traverse cylinder retraction status inconsistent,2,,
00517,,M228_Paper separation lifting cylinder extension failure,2,,
00518,,M228_Retraction failure of the paper separation lifting cylinder,2,,
00519,,M228_Extension of the paper-separating lifting cylinder is prohibited,2,,
00520,,M228_Return of the paper-separating lifting cylinder is prohibited,2,,
00521,,M228_The extension status of the paper separation lifting cylinder is inconsistent,2,,
00522,,M228_The retraction status of the paper separation lifting cylinder is inconsistent,2,,
00525,,M229_Tray receiving and discharging material blocks cylinder extension failure,2,,
00526,,M229_Tray receiving and discharging material blocking cylinder retraction failure,2,,
00527,,M229_Pallet receiving and discharging blocking cylinder extension is prohibited,2,,
00528,,M229_Tray receiving and discharging blocking cylinder retraction is prohibited,2,,
00529,,M229_The extension status of the pallet receiving and discharging blocking cylinder is inconsistent,2,,
00530,,M229_The retraction status of the pallet receiving and discharging blocking cylinder is inconsistent,2,,
00533,,M230_Bonding carrier feeding telescopic cylinder extension failure,2,,
00534,,M230_Bonding carrier feeding telescopic cylinder retraction failure,2,,
00535,,M230_Bonding carrier loading telescopic cylinder extension is prohibited,2,,
00536,,M230_Bond carrier loading telescopic cylinder return is prohibited,2,,
00537,,M230_The extension status of the bonding carrier feeding telescopic cylinder is inconsistent,2,,
00538,,M230_The retraction status of the bonding carrier loading telescopic cylinder is inconsistent,2,,
00541,,Reserve 31 extension fault,2,,
00542,,Reserve 31 retract fault,2,,
00543,,Reserved 31 extension is prohibited,2,,
00544,,Reserve 31 Retraction is prohibited,2,,
00545,,Reserve 31 extension status is inconsistent,2,,
00546,,Reserve 31 retracted status inconsistent,2,,
00549,,Reserve 32 extension fault,2,,
00550,,Reserve 32 retract fault,2,,
00551,,Reserved 32 extension is prohibited,2,,
00552,,Reserved 32 return prohibited,2,,
00553,,Reserved 32 extension status is inconsistent,2,,
00554,,Reserve 32 retracted status inconsistent,2,,
00557,,Reserve 33 extension fault,2,,
00558,,Reserve 33 retract fault,2,,
00559,,Reserved 33 extension is prohibited,2,,
00560,,Reserve 33 Retraction is prohibited,2,,
00561,,Reserved 33 extension status is inconsistent,2,,
00562,,Reserve 33 retracted status inconsistent,2,,
00565,,Reserve 34 extension fault,2,,
00566,,Reserve 34 retract fault,2,,
00567,,Reserved 34 extension is prohibited,2,,
00568,,Reserved 34 Return is prohibited,2,,
00569,,Reserved 34 extension status is inconsistent,2,,
00570,,Reserve 34 retracted status inconsistent,2,,
00573,,K001_Ion wind extension failure,2,,
00574,,K001_Ion wind retraction failure,2,,
00575,,K001_Ion wind extension is prohibited,2,,
00576,,K001_Ion wind retraction is prohibited,2,,
00577,,K001_Ion wind extension status is inconsistent,2,,
00578,,K001_Ion wind retraction status is inconsistent,2,,
00581,,K002_Paper separator vacuum valve extension failure,2,,
00582,,K002_Retraction failure of vacuum valve for paper removal,2,,
00583,,K002_The vacuum valve for paper separation is prohibited from extending,2,,
00584,,K002_The return of the vacuum valve for paper removal is prohibited,2,,
00585,,K002_The extension status of the vacuum valve for paper removal is inconsistent,2,,
00586,,K002_The retraction status of the vacuum valve for paper removal is inconsistent,2,,
00589,,K003_Extension failure of the suction valve of the transport gantry,2,,
00590,,K003_Retraction failure of the suction valve of the transport gantry,2,,
00591,,K003_Extension of the suction valve of the transport gantry is prohibited,2,,
00592,,K003_The retraction of the suction valve of the transport gantry is prohibited,2,,
00593,,K003_The extended state of the suction valve of the transport gantry is inconsistent,2,,
00594,,K003_The retraction status of the suction valve of the transport gantry is inconsistent,2,,
00597,,K004_Extension failure of suction valve 2 of transport gantry,2,,
00598,,K004_Retraction failure of suction valve 2 of transport gantry,2,,
00599,,K004_Extension of suction valve 2 of transport gantry is prohibited,2,,
00600,,K004_Return of suction valve 2 of transport gantry is prohibited,2,,
00601,,K004_ The extension status of the transport gantry air suction valve 2 is inconsistent,2,,
00602,,K004_ The retraction status of the transport gantry air suction valve 2 is inconsistent,2,,
00605,,K005_Added air blow valve extension fault for paper separation,2,,
00606,,K005_Added air blow valve retraction fault for paper separation,2,,
00607,,K005_The extension of the newly added air blow valve for paper separation is prohibited,2,,
00608,,K005_The newly added air-blowing valve for paper separation is prohibited from retracting,2,,
00609,,K005_The extension status of the newly added air-blowing valve for paper removal is inconsistent,2,,
00610,,K005_The retraction status of the newly added air-blowing valve for paper separation is inconsistent,2,,
00613,,M411_ Material frame feed streamline speed regulating motor extension fault,2,,
00614,,M411_ Material frame feed streamline speed regulating motor retraction failure,2,,
00615,,M411_ Material frame feed streamline speed regulating motor extension is prohibited,2,,
00616,,M411_ Material frame feed streamline speed regulating motor return is prohibited,2,,
00617,,M411_The extension status of the speed regulating motor of the material frame feeding streamline is inconsistent,2,,
00618,,M411_The retraction status of the speed regulating motor of the material frame feed streamline is inconsistent,2,,
00621,,M412_Elevator upper streamline stepper motor extension failure,2,,
00622,,M412_Elevator upper streamline stepper motor retraction failure,2,,
00623,,M412_ The stepper motor extension of the upper streamline of the hoist is prohibited,2,,
00624,,M412_The retraction of the upper streamline stepper motor of the hoist is prohibited,2,,
00625,,M412_The extension status of the stepper motor of the upper streamline of the hoist is inconsistent,2,,
00626,,M412_The retraction status of the stepper motor of the upper streamline of the hoist is inconsistent,2,,
00629,,M413_Stepper motor extension failure of lower streamline of hoist,2,,
00630,,M413_Elevator lower streamline stepper motor retraction failure,2,,
00631,,M413_ The stepper motor extension of the lower streamline of the hoist is prohibited,2,,
00632,,M413_The stepper motor return of the lower streamline of the hoist is prohibited,2,,
00633,,M413_The extension status of the stepper motor of the lower streamline of the hoist is inconsistent,2,,
00634,,M413_The retraction status of the stepper motor of the lower streamline of the hoist is inconsistent,2,,
00637,,M414_ Material frame discharge streamline speed regulating motor extension fault,2,,
00638,,M414_ Material frame discharge streamline speed regulating motor retraction failure,2,,
00639,,M414_Extension of the speed regulating motor of the material frame discharge flow line is prohibited,2,,
00640,,M414_ Material frame discharge flow line speed regulating motor retraction is prohibited,2,,
00641,,M414_The extension status of the speed regulating motor of the material frame discharge flow line is inconsistent,2,,
00642,,M414_The retraction status of the speed regulating motor of the material frame discharge flow line is inconsistent,2,,
00645,,M415_Tray feed flow line speed control motor extension failure,2,,
00646,,M415_Tray feed flow line speed control motor retraction failure,2,,
00647,,M415_Pallet feed flow line speed control motor extension is prohibited,2,,
00648,,M415_Tray feed flow line speed control motor return is prohibited,2,,
00649,,M415_Tray feed flow line speed control motor extension status is inconsistent,2,,
00650,,M415_Tray feed flow line speed control motor retraction status is inconsistent,2,,
00653,,M416_Tray receiving stepper motor extension failure,2,,
00654,,M416_Tray receiving stepper motor retraction failure,2,,
00655,,M416_Pallet receiving stepper motor extension is prohibited,2,,
00656,,M416_Tray receiving stepper motor retraction is prohibited,2,,
00657,,M416_The extension status of the stepper motor of the tray receiving material is inconsistent,2,,
